,datetime,price,log_diff,log_price
206,2022-07-26 04:00:00,972.46,0.0095574869808316,6.879828943541296
207,2022-07-27 04:00:00,954.18,-0.0189766106454163,6.860852332895879
208,2022-07-28 04:00:00,916.3,-0.0405085109247114,6.820343821971168
209,2022-07-29 04:00:00,932.11,0.0171070115010056,6.8374508334721735
210,2022-07-30 04:00:00,1025.55,0.0955334995557386,6.932984333027912
211,2022-07-31 04:00:00,952.18,-0.0742302404788386,6.8587540925490735
212,2022-08-01 04:00:00,950.81,-0.0014398396593611,6.857314252889712
213,2022-08-02 04:00:00,872.43,-0.0860318312580279,6.7712824216316845
214,2022-08-03 04:00:00,872.79,0.0004125554429883,6.771694977074673
215,2022-08-04 04:00:00,897.3,0.0276952772293395,6.799390254304012
216,2022-08-05 04:00:00,918.72,0.0235911426286872,6.8229813969327
217,2022-08-06 04:00:00,976.99,0.0614950196431669,6.8844764165758665
218,2022-08-07 04:00:00,960.15,-0.0173868943197446,6.867089522256122
219,2022-08-08 04:00:00,929.31,-0.0326471469630353,6.8344423752930865
220,2022-08-09 04:00:00,901.36,-0.030537641437176,6.80390473385591
221,2022-08-10 04:00:00,863.41,-0.0430150686843946,6.760889665171516
222,2022-08-11 04:00:00,850.26,-0.0153474801066817,6.745542185064834
223,2022-08-12 04:00:00,896.5,0.0529561079803535,6.798498293045188
224,2022-08-13 04:00:00,1020.13,0.1291870560923351,6.927685349137523
225,2022-08-14 04:00:00,964.26,-0.0563243813484888,6.871360967789034
226,2022-08-15 04:00:00,1009.55,0.0458989982073489,6.917259965996383
227,2022-08-16 04:00:00,912.64,-0.100918467650561,6.816341498345822
228,2022-08-17 04:00:00,911.97,-0.0007344035493765,6.815607094796445
229,2022-08-18 04:00:00,948.89,0.0396857856094525,6.855292880405898
230,2022-08-19 04:00:00,899.99,-0.0529092282544274,6.8023836521514705
231,2022-08-20 04:00:00,986.36,0.0916377473760245,6.894021399527495
232,2022-08-21 04:00:00,790.25,-0.2216720484317678,6.672349351095727
233,2022-08-22 04:00:00,999.22,0.2346256235281334,6.906974974623861
234,2022-08-23 04:00:00,945.76,-0.0549861375478011,6.8519888370760595
235,2022-08-24 04:00:00,853.25,-0.1029362492892431,6.749052587786816
236,2022-08-25 04:00:00,888.79,0.0408083993501966,6.789860987137013
237,2022-08-26 04:00:00,908.43,0.0218568476481486,6.811717834785162
238,2022-08-27 04:00:00,953.5,0.0484215902553124,6.860139425040474
239,2022-08-28 04:00:00,935.27,-0.0193041673843579,6.840835257656116
240,2022-08-29 04:00:00,833.11,-0.1156695713863511,6.725165686269765
241,2022-08-30 04:00:00,924.69,0.1042928599371952,6.82945854620696
